出表日期,報告年度,公司代號,公司名稱,消耗燃料總量(十億焦耳(GJ)),煤炭百分比,天然氣百分比,再生燃料百分比,date
1150513,113,6504,南六,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6515,穎崴,0.0000,N/A,N/A,N/A,2026-05-17
1150513,113,6526,達發,0.0000,0.00%,0.00%,0.00%,2026-05-17
1150513,113,6531,愛普*,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6533,晶心科,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6534,正瀚-創,984.8358,0.00%,100.00%,0.00%,2026-05-17
1150513,113,6541,泰福-KY,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6550,北極星藥業-KY,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6558,興能高,678.7500,0.00%,100.00%,0.00%,2026-05-17
1150513,113,6573,虹揚-KY,682.1410,0.00%,50.11%,100.00%,2026-05-17
1150513,113,6579,研揚,0.0000,0.00%,0.00%,0.00%,2026-05-17
1150513,113,6581,鋼聯,805478.0000,97.58%,0.00%,1.12%,2026-05-17
1150513,113,6582,申豐,56345.0000,0.00%,98.00%,0.00%,2026-05-17
1150513,113,6589,台康生技,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6591,動力-KY,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6592,和潤企業,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6605,帝寶,7133.3593,0.00%,0.00%,0.00%,2026-05-17
1150513,113,6606,建德工業,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6625,必應,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6645,金萬林-創,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6655,科定,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6657,華安,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6658,聯策,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6668,中揚光,0.0060,0.00%,0.00%,0.00%,2026-05-17
1150513,113,6669,緯穎,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6670,復盛應用,78301.0000,0.00%,99.39%,0.00%,2026-05-17
1150513,113,6671,三能-KY,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6672,騰輝電子-KY,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6674,鋐寶科技,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6689,伊雲谷,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6691,洋基工程,4315.6400,0.00%,0.00%,0.00%,2026-05-17
1150513,113,6695,芯鼎,0.0000,0.00%,0.00%,0.00%,2026-05-17
1150513,113,6706,惠特,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6715,嘉基,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6719,力智,0.0000,0.00%,0.00%,0.00%,2026-05-17
1150513,113,6742,澤米,0.0000,0.00%,0.00%,0.00%,2026-05-17
1150513,113,6743,安普新,2130.3900,0.00%,0.01%,0.00%,2026-05-17
1150513,113,6753,龍德造船,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6756,威鋒電子,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6757,台灣虎航,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6776,展碁國際,523.8800,0.00%,0.00%,0.00%,2026-05-17
1150513,113,6789,采鈺,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6790,永豐實,1307478.0000,38.61%,4.30%,18.25%,2026-05-17
1150513,113,6792,詠業,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6794,向榮生技-創,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6799,來頡,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6805,富世達,N/A,0.00%,N/A,N/A,2026-05-17
1150513,113,6806,森崴能源,332.0911,0.00%,16.47%,0.00%,2026-05-17
1150513,113,6834,天二科技,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6835,圓裕,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6838,台新藥,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6854,錼創科技-KY創,1373.1300,0.00%,97.00%,0.00%,2026-05-17
1150513,113,6861,睿生光電,0.0000,0.00%,0.00%,0.00%,2026-05-17
1150513,113,6862,三集瑞-KY,N/A,0.00%,0.00%,0.00%,2026-05-17
1150513,113,6863,永道-KY,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6873,泓德能源,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6887,寶綠特-KY,146266.5560,0.00%,86.97%,0.00%,2026-05-17
1150513,113,6890,來億-KY,27678.4483,0.00%,5.38%,0.00%,2026-05-17
1150513,113,6901,鑽石投資,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6902,GOGOLOOK-創,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6906,現觀科,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6909,創控,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6914,阜爾運通,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6919,康霈*,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6923,中台,91460.0000,N/A,98.40%,N/A,2026-05-17
1150513,113,6928,攸泰科技,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6933,AMAX-KY,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6944,兆聯實業,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6949,沛爾生醫-創,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6951,青新-創,43536.2293,N/A,N/A,N/A,2026-05-17
1150513,113,6952,大武山,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6955,邦睿生技-創,0.0000,0.00%,0.00%,0.00%,2026-05-17
1150513,113,6957,裕慶-KY,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6958,日盛台駿,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6962,奕力-KY,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6965,中傑-KY,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6969,成信實業*-創,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,6994,富威電力,1404.8800,0.00%,0.00%,10.00%,2026-05-17
1150513,113,7631,聚賢研發,0.0000,0.00%,0.00%,0.00%,2026-05-17
1150513,113,7705,三商餐飲,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,7722,LINEPAY,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,7732,金興精密,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,7736,虎山,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,8011,台通,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,8016,矽創,0.0000,0.00%,0.00%,0.00%,2026-05-17
1150513,113,8028,昇陽半導體,0.0000,0.00%,0.00%,0.00%,2026-05-17
1150513,113,8033,雷虎,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,8045,達運光電,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,8105,凌巨,112714.4973,0.00%,99.80%,0.00%,2026-05-17
1150513,113,8110,華東,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,8112,至上,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,8114,振樺電,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,8131,福懋科,12.9000,0.00%,100.00%,0.00%,2026-05-17
1150513,113,8150,南茂,8937.6800,0.00%,94.70%,0.00%,2026-05-17
1150513,113,8201,無敵,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,8215,明基材,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,8222,寶一,0.0000,0.00%,0.00%,0.00%,2026-05-17
1150513,113,8271,宇瞻,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,8341,日友,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,8367,建新國際,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,8422,可寧衛,300188.8914,0.00%,29.19%,61.36%,2026-05-17
1150513,113,8429,金麗-KY,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,8443,阿瘦,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,8454,富邦媒,19175.2171,N/A,N/A,N/A,2026-05-17
1150513,113,8463,潤泰材,2576788.9900,94.90%,0.00%,0.00%,2026-05-17
1150513,113,8464,億豐,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,8476,台境*,21396.4600,0.00%,0.00%,0.00%,2026-05-17
1150513,113,8478,東哥遊艇,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,8481,政伸,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,8482,商億-KY,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,8487,愛爾達-創,120.6677,0.00%,0.00%,0.00%,2026-05-17
1150513,113,8488,吉源-KY,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,8499,鼎炫-KY,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,8926,台汽電,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,8996,高力,52389.3834,0.00%,0.00%,0.00%,2026-05-17
1150513,113,9802,鈺齊-KY,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,9902,台火,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,9906,欣巴巴,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,9907,統一實,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,9908,大台北,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,9910,豐泰,54899.3780,0.00%,51.41%,0.00%,2026-05-17
1150513,113,9911,櫻花,2042.5187,0.00%,0.03%,0.00%,2026-05-17
1150513,113,9912,偉聯,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,9914,美利達,0.0000,0.00%,0.00%,0.00%,2026-05-17
1150513,113,9917,中保科,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,9919,康那香,30508.5020,0.00%,100.00%,0.00%,2026-05-17
1150513,113,9921,巨大,885638.6714,0.00%,90.45%,0.00%,2026-05-17
1150513,113,9924,福興,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,9925,新保,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,9927,泰銘,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,9929,秋雨,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,9930,中聯資源,775173.0000,47.93%,49.69%,0.00%,2026-05-17
1150513,113,9933,中鼎,57827.4449,0.00%,0.00%,0.00%,2026-05-17
1150513,113,9935,慶豐富,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,9937,全國,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,9938,百和,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,9939,宏全,269474.0000,0.00%,98.67%,0.00%,2026-05-17
1150513,113,9940,信義,361.1073,0.00%,0.00%,0.00%,2026-05-17
1150513,113,9941,裕融,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,9942,茂順,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,9943,好樂迪,138733.7470,0.00%,100.00%,0.00%,2026-05-17
1150513,113,9945,潤泰新,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,9946,三發地產,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,9958,世紀鋼,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,1101,台泥,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1102,亞泥,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1103,嘉泥,0.0000,0.00%,0.00%,0.00%,2026-05-18
1150513,113,1104,環泥,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1109,信大,1646451.2923,100.00%,0.00%,0.00%,2026-05-18
1150513,113,1110,東泥,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1201,味全,173570.9613,0.00%,100.00%,0.00%,2026-05-18
1150513,113,1203,味王,145305.0460,0.00%,71.98%,0.00%,2026-05-18
1150513,113,1210,大成,19324.1118,0.00%,33.18%,0.00%,2026-05-18
1150513,113,1213,大飲,N/A,0.00%,100.00%,0.00%,2026-05-18
1150513,113,1215,卜蜂,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1216,統一,1705790.0038,0.00%,55.11%,0.00%,2026-05-18
1150513,113,1217,愛之味,21772.5700,0.00%,100.00%,0.00%,2026-05-18
1150513,113,1219,福壽,236676.1300,0.00%,54.05%,0.00%,2026-05-18
1150513,113,1220,台榮,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1227,佳格,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1229,聯華,138871.0346,0.00%,0.00%,0.00%,2026-05-18
1150513,113,1231,聯華食,167640.4700,0.00%,0.98%,0.00%,2026-05-18
1150513,113,1233,天仁,18975.1160,N/A,49.72%,N/A,2026-05-18
1150513,113,1234,黑松,151467.0000,0.00%,99.60%,0.00%,2026-05-18
1150513,113,1236,宏亞,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1303,南亞,15908867.8845,53.82%,24.43%,0.00%,2026-05-18
1150513,113,1304,台聚,244068.0000,0.00%,99.64%,0.00%,2026-05-18
1150513,113,1305,華夏,2283793.0000,0.00%,90.13%,0.00%,2026-05-18
1150513,113,1308,亞聚,72844.0000,0.00%,0.14%,0.00%,2026-05-18
1150513,113,1309,台達化,257982.0000,0.00%,97.61%,0.00%,2026-05-18
1150513,113,1310,台苯,2483997.6157,60.07%,37.01%,0.00%,2026-05-18
1150513,113,1312,國喬,5224706.0000,9.58%,90.42%,0.00%,2026-05-18
1150513,113,1314,中石化,1516536.1720,11.88%,86.56%,0.00%,2026-05-18
1150513,113,1315,達新,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1319,東陽,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1321,大洋,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1323,永裕,1220.5603,0.00%,0.00%,0.00%,2026-05-18
1150513,113,1326,台化,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1338,廣華-KY,12647.3712,0.00%,100.00%,0.00%,2026-05-18
1150513,113,1339,昭輝,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1340,勝悅-KY,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1341,富林-KY,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1342,八貫,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1413,宏洲,216078.1281,0.00%,99.20%,0.00%,2026-05-18
1150513,113,1414,東和,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1417,嘉裕,0.0000,0.00%,0.00%,0.00%,2026-05-18
1150513,113,1418,東華,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1419,新紡,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1423,利華,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1432,大魯閣,357.4177,0.00%,85.24%,0.00%,2026-05-18
1150513,113,1435,中福,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1436,華友聯,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1439,雋揚,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1440,南紡,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1441,大東,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1442,名軒,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1443,立益物流,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1445,大宇,1098.8000,0.00%,0.30%,0.00%,2026-05-18
1150513,113,1449,佳和,140585.0567,0.00%,100.00%,0.00%,2026-05-18
1150513,113,1451,年興,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1455,集盛,428986.9371,40.06%,58.76%,0.00%,2026-05-18
1150513,113,1456,怡華,112397.7718,N/A,100.00%,0.00%,2026-05-18
1150513,113,1457,宜進,0.0000,0.00%,0.00%,0.00%,2026-05-18
1150513,113,1459,聯發,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1460,宏遠,620016.6806,88.17%,0.00%,2.29%,2026-05-18
1150513,113,1465,偉全,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1466,聚隆,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1468,昶和,14833.0730,0.00%,95.06%,0.00%,2026-05-18
1150513,113,1470,大統新創,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1472,三洋實業,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1474,弘裕,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1475,業旺,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1504,東元,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1513,中興電,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1514,亞力,3209.0894,0.00%,0.00%,0.00%,2026-05-18
1150513,113,1515,力山,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1516,川飛,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1519,華城,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1524,耿鼎,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1526,日馳,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1527,鑽全,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1530,亞崴,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1531,高林股,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1532,勤美,62961.0000,0.00%,90.53%,0.00%,2026-05-18
1150513,113,1533,車王電,190.1735,0.00%,0.00%,0.00%,2026-05-18
1150513,113,1536,和大,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1537,廣隆,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1538,正峰,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1540,喬福,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1558,伸興,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1568,倉佑,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1582,信錦,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1583,程泰,0.0000,0.00%,0.00%,0.00%,2026-05-18
1150513,113,1589,永冠-KY,54627.9600,0.00%,50.32%,0.00%,2026-05-18
1150513,113,1590,亞德客-KY,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1597,直得,0.0000,0.00%,0.00%,0.00%,2026-05-18
1150513,113,1598,岱宇,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1603,華電,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1604,聲寶,12579.4837,0.00%,0.00%,0.00%,2026-05-18
1150513,113,1605,華新,347939.9900,0.00%,100.00%,0.00%,2026-05-18
1150513,113,1608,華榮,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1609,大亞,0.0000,0.00%,0.00%,0.00%,2026-05-18
1150513,113,1611,中電,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1612,宏泰,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1614,三洋電,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1616,億泰,164000.0000,0.00%,0.00%,0.00%,2026-05-18
1150513,113,1617,榮星,0.0000,0.00%,0.00%,0.00%,2026-05-18
1150513,113,1618,合機,17068.0000,0.00%,0.00%,0.00%,2026-05-18
1150513,113,1626,艾美特-KY,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1702,南僑,1917225.7500,39.45%,10.76%,0.00%,2026-05-18
1150513,113,1707,葡萄王,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1708,東鹼,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1709,和益,1084706.0000,0.00%,66.66%,0.00%,2026-05-18
1150513,113,1710,東聯,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1711,永光,556308.6000,0.00%,27.10%,0.00%,2026-05-18
1150513,113,1712,興農,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1713,國化,61468.8700,N/A,36.18%,N/A,2026-05-18
1150513,113,1714,和桐,351530.7500,0.00%,91.54%,0.00%,2026-05-18
1150513,113,1717,長興,1042527.8230,0.00%,97.61%,0.00%,2026-05-18
1150513,113,1718,中纖,3414559.0000,87.48%,6.77%,0.00%,2026-05-18
1150513,113,1720,生達,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1721,三晃,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1725,元禎,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1726,永記,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1727,中華化,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1730,花仙子,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1731,美吾華,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1732,毛寶,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1733,五鼎,526.2000,0.00%,0.00%,0.00%,2026-05-18
1150513,113,1734,杏輝,86038.1723,0.00%,0.00%,0.00%,2026-05-18
1150513,113,1735,日勝化,61556.6938,N/A,98.03%,N/A,2026-05-18
1150513,113,1736,喬山,204061.8100,0.00%,26.71%,0.00%,2026-05-18
1150513,113,1752,南光,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1760,寶齡富錦,2084.8817,0.00%,0.00%,0.00%,2026-05-18
1150513,113,1762,中化生,38942.3400,0.00%,99.22%,0.00%,2026-05-18
1150513,113,1773,勝一,956596.9248,0.00%,100.00%,0.00%,2026-05-18
1150513,113,1776,展宇,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1783,和康生,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1786,科妍,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1789,神隆,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1795,美時,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1802,台玻,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1806,冠軍,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1808,潤隆,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1809,中釉,73727.6839,0.00%,97.15%,0.00%,2026-05-18
1150513,113,1810,和成,10812.5400,0.00%,17.04%,0.00%,2026-05-18
1150513,113,1903,士紙,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1904,正隆,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,1905,華紙,16420461.0000,42.61%,1.55%,49.03%,2026-05-18
1150513,113,1907,永豐餘,19419303.0000,48.18%,2.14%,44.72%,2026-05-18
1150513,113,2002,中鋼,11516898.0000,0.00%,98.10%,0.00%,2026-05-18
1150513,113,2006,東和鋼鐵,1690856.0000,0.00%,93.10%,0.00%,2026-05-18
1150513,113,2007,燁興,532169.0000,0.00%,69.29%,0.00%,2026-05-18
1150513,113,2009,第一銅,52416.9210,0.00%,97.79%,0.00%,2026-05-18
1150513,113,2010,春源,6443.7593,0.00%,13.94%,0.00%,2026-05-18
1150513,113,2012,春雨,236499.9200,0.00%,63.57%,0.00%,2026-05-18
1150513,113,2013,中鋼構,3122.4000,0.00%,0.00%,0.00%,2026-05-18
1150513,113,2014,中鴻,2055171.9392,0.00%,99.60%,0.00%,2026-05-18
1150513,113,2015,豐興,1217885.4900,0.00%,24.40%,0.00%,2026-05-18
1150513,113,2017,官田鋼,0.0000,0.00%,0.00%,0.00%,2026-05-18
1150513,113,2020,美亞,102310.7100,0.00%,59.22%,0.00%,2026-05-18
1150513,113,2022,聚亨,17611.8487,N/A,15.95%,N/A,2026-05-18
1150513,113,2023,燁輝,1965299.0000,0.00%,66.03%,0.44%,2026-05-18
1150513,113,2025,千興,46470.0235,N/A,100.00%,N/A,2026-05-18
1150513,113,2027,大成鋼,1738651.1300,0.00%,96.54%,0.00%,2026-05-18
1150513,113,2028,威致,527015.7900,0.00%,76.59%,0.00%,2026-05-18
1150513,113,2029,盛餘,628733.0883,0.00%,99.40%,0.00%,2026-05-18
1150513,113,2030,彰源,68.6891,0.00%,100.00%,0.00%,2026-05-18
1150513,113,2031,新光鋼,24188.8400,0.00%,0.00%,0.00%,2026-05-18
1150513,113,2033,佳大,30911.2800,0.00%,99.94%,0.00%,2026-05-18
1150513,113,2034,允強,27133.2300,0.00%,84.86%,0.00%,2026-05-18
1150513,113,2069,運錩,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2101,南港,266998.2000,0.00%,1.28%,0.00%,2026-05-18
1150513,113,2103,台橡,1979583.5269,0.00%,97.14%,2.15%,2026-05-18
1150513,113,2104,國際中橡,N/A,N/A,11.49%,0.44%,2026-05-18
1150513,113,2105,正新,595207.7100,0.00%,100.00%,0.00%,2026-05-18
1150513,113,2107,厚生,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2108,南帝,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2114,鑫永銓,43240.8900,N/A,99.55%,N/A,2026-05-18
1150513,113,2115,六暉-KY,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2201,裕隆,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2206,三陽工業,2915.0923,0.00%,44.59%,0.00%,2026-05-18
1150513,113,2207,和泰車,1858.0000,0.00%,31.49%,0.00%,2026-05-18
1150513,113,2208,台船,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2211,長榮鋼,4328.5700,0.00%,0.00%,0.00%,2026-05-18
1150513,113,2227,裕日車,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2228,劍麟,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2231,為升,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2233,宇隆,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2236,百達-KY,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2241,艾姆勒,0.0000,0.00%,0.00%,0.00%,2026-05-18
1150513,113,2243,宏旭-KY,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2247,汎德永業,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2254,巨鎧精密-創,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2258,鴻華先進-創,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2301,光寶科,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2302,麗正,0.0000,0.00%,0.00%,0.00%,2026-05-18
1150513,113,2303,聯電,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2305,全友,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2308,台達電,242398.8000,0.00%,85.30%,0.00%,2026-05-18
1150513,113,2312,金寶,22864.9200,0.00%,0.24%,0.00%,2026-05-18
1150513,113,2313,華通,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2314,台揚,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2316,楠梓電,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2317,鴻海,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2321,東訊,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2324,仁寶,1042573.4000,0.00%,0.31%,0.00%,2026-05-18
1150513,113,2327,國巨,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2328,廣宇,0.0000,0.00%,0.00%,0.00%,2026-05-18
1150513,113,2329,華泰,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2331,精英,18882.0000,0.00%,100.00%,0.00%,2026-05-18
1150513,113,2332,友訊,8048.1000,0.00%,0.00%,0.00%,2026-05-18
1150513,113,2340,台亞,23566.1405,0.00%,99.13%,0.00%,2026-05-18
1150513,113,2342,茂矽,59.7475,N/A,N/A,N/A,2026-05-18
1150513,113,2344,華邦電,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2345,智邦,N/A,N/A,N/A,N/A,2026-05-18
1150513,113,2347,聯強,0.0000,0.00%,0.00%,0.00%,2026-05-18
1150513,113,2348,海悅,N/A,N/A,N/A,N/A,2026-05-18
