出表日期,報告年度,公司代號,公司名稱,售出產品重量(公噸(t)),生產設施場所數量(座),依產品類別之產品產量,date
1150513,113,1451,年興,N/A,N/A,N/A,2026-05-15
1150513,113,1455,集盛,N/A,N/A,N/A,2026-05-15
1150513,113,1456,怡華,N/A,N/A,N/A,2026-05-15
1150513,113,1457,宜進,4938.810,N/A,織帶：3987.659公噸，加工絲951.151公噸,2026-05-15
1150513,113,1459,聯發,N/A,N/A,N/A,2026-05-15
1150513,113,1460,宏遠,N/A,N/A,N/A,2026-05-15
1150513,113,1465,偉全,N/A,N/A,N/A,2026-05-15
1150513,113,1468,昶和,N/A,N/A,N/A,2026-05-15
1150513,113,1470,大統新創,N/A,N/A,N/A,2026-05-15
1150513,113,1474,弘裕,N/A,N/A,N/A,2026-05-15
1150513,113,1475,業旺,9311.000,N/A,N/A,2026-05-15
1150513,113,1504,東元,N/A,N/A,N/A,2026-05-15
1150513,113,1513,中興電,N/A,N/A,N/A,2026-05-15
1150513,113,1514,亞力,N/A,N/A,N/A,2026-05-15
1150513,113,1515,力山,N/A,N/A,N/A,2026-05-15
1150513,113,1516,川飛,N/A,N/A,N/A,2026-05-15
1150513,113,1519,華城,N/A,N/A,N/A,2026-05-15
1150513,113,1524,耿鼎,N/A,N/A,N/A,2026-05-15
1150513,113,1526,日馳,N/A,N/A,N/A,2026-05-15
1150513,113,1527,鑽全,N/A,N/A,N/A,2026-05-15
1150513,113,1530,亞崴,N/A,N/A,N/A,2026-05-15
1150513,113,1531,高林股,N/A,N/A,N/A,2026-05-15
1150513,113,1532,勤美,N/A,N/A,N/A,2026-05-15
1150513,113,1533,車王電,N/A,N/A,N/A,2026-05-15
1150513,113,1536,和大,N/A,N/A,N/A,2026-05-15
1150513,113,1537,廣隆,N/A,N/A,N/A,2026-05-15
1150513,113,1538,正峰,N/A,N/A,N/A,2026-05-15
1150513,113,1540,喬福,N/A,N/A,N/A,2026-05-15
1150513,113,1558,伸興,N/A,N/A,N/A,2026-05-15
1150513,113,1568,倉佑,N/A,N/A,N/A,2026-05-15
1150513,113,1582,信錦,N/A,N/A,N/A,2026-05-15
1150513,113,1583,程泰,N/A,N/A,N/A,2026-05-15
1150513,113,1589,永冠-KY,N/A,N/A,N/A,2026-05-15
1150513,113,1597,直得,N/A,N/A,N/A,2026-05-15
1150513,113,1598,岱宇,N/A,4,"電動跑步機：132,155
橢圓機：37,955
健身車：65,328",2026-05-15
1150513,113,1603,華電,N/A,N/A,N/A,2026-05-15
1150513,113,1604,聲寶,N/A,N/A,N/A,2026-05-15
1150513,113,1605,華新,N/A,N/A,"不銹鋼725,799 公噸",2026-05-15
1150513,113,1608,華榮,25240.000,12,"銅線(8,717t) 電力電纜(14,523t) 、通信電纜(100t)、光纖電纜(173t)、工程及其他(1,727t)  ",2026-05-15
1150513,113,1609,大亞,55229.396,4,"裸銅線6,159.810噸
電力電纜40,480.424噸
通信光纜483.812噸
漆包線8,640.177噸
其他3,502.010噸",2026-05-15
1150513,113,1611,中電,N/A,N/A,N/A,2026-05-15
1150513,113,1612,宏泰,N/A,N/A,N/A,2026-05-15
1150513,113,1614,三洋電,N/A,N/A,N/A,2026-05-15
1150513,113,1616,億泰,N/A,N/A,N/A,2026-05-15
1150513,113,1617,榮星,N/A,N/A,N/A,2026-05-15
1150513,113,1618,合機,N/A,5,NA,2026-05-15
1150513,113,1626,艾美特-KY,N/A,N/A,N/A,2026-05-15
1150513,113,1702,南僑,233967.000,14,N/A,2026-05-15
1150513,113,1707,葡萄王,N/A,N/A,N/A,2026-05-15
1150513,113,1708,東鹼,N/A,N/A,"⚫ 硫酸鉀：138,343.53公噸 
⚫ 氯化鈣：213,727.71公噸 
⚫ 鹽酸：166,995.53公噸 
⚫ 小蘇打：12,959.53公噸 ",2026-05-15
1150513,113,1709,和益,201195.000,4,"烷化部門:132,834公噸，樹脂部門:31,163公噸，農藥及其他:2,364公噸，合計166,361公噸",2026-05-15
1150513,113,1710,東聯,693300.446,N/A,"乙二醇系列: 27萬噸
氣體系列: 53萬噸
特用化學品系列: 15萬噸",2026-05-15
1150513,113,1711,永光,N/A,N/A," 色料化學品15,826.4568噸
 特用化學品  3,700.7418噸
 電子化學品13,229.0693噸
 醫藥化學品      1.1221噸
 碳粉           4,419.9979噸
",2026-05-15
1150513,113,1712,興農,N/A,N/A,"(1) 植物保護-農藥： 20,843 公噸
(2) 環境用藥：88,135公斤
(3) 植物保護-肥料： 8,142公噸
(4) 塑膠製品：157,614仟元",2026-05-15
1150513,113,1713,國化,N/A,N/A,"本公司2024年保險粉、氧化鋅、吊白塊及重亞硫酸鈉等產品生產量為10,600公噸，詳見國泰化工廠2024年度股東會年報。",2026-05-15
1150513,113,1714,和桐,N/A,N/A,"113年產量
NP：33653.835公噸
IPO：2673.089公噸
總計：36326.924公噸",2026-05-15
1150513,113,1717,長興,N/A,16,612778,2026-05-15
1150513,113,1718,中纖,N/A,N/A,"單乙二醇(MEG): 71,235公噸                                      二乙二醇(DEG): 7,249公噸                                         三乙二醇(TEG): 204公噸                                            環氧乙烷(EO): 15,157公噸                                         壬酚(NP): 16,667公噸                                                聚酯絲: 45,603公噸                                                    電力: 226,266,700度",2026-05-15
1150513,113,1720,生達,N/A,N/A,N/A,2026-05-15
1150513,113,1721,三晃,15098.000,5,"類        別                                                               產      量
特用化學品                                                            9,280噸
植物保護用藥	                                                   741噸
熱可塑性聚胺脂膠粒	                                        1,909噸
樹        脂                                                                   999噸
其        他	                                                        2,169噸",2026-05-15
1150513,113,1722,台肥,N/A,N/A,638426.000公噸 肥料產品 163157.520公噸 化工產品 13181.550公噸 電子級化學品,2026-05-15
1150513,113,1723,中碳,N/A,N/A,"煤焦油及化學品系列產品(液體)227,857噸
輕油及油品系列產品(液體)79,401噸
碳材料及焦碳系列產品(固體)244,286噸",2026-05-15
1150513,113,1725,元禎,N/A,N/A,"1.化學品：98,453公噸
2.塑膠：76,305公噸
3.油品：59,265公噸
4.其他：5公噸",2026-05-15
1150513,113,1726,永記,82105.000,N/A,"建築：41,968噸
防蝕：13,010噸
船舶：  2,088噸
防火：10,256噸
彩鋼：13,039噸
其他：  4,063噸
合計：84,424噸",2026-05-15
1150513,113,1727,中華化,N/A,N/A,基礎化學品95029公噸                                               特用化學品6260公噸                                                 電子化學品39074公噸,2026-05-15
1150513,113,1730,花仙子,N/A,N/A,"芳香消臭系列15,338 仟只
驅塵潔淨系列14,497 仟只
除濕系列9,095 仟只",2026-05-15
1150513,113,1731,美吾華,N/A,N/A,N/A,2026-05-15
1150513,113,1732,毛寶,N/A,N/A,"洗衣劑系列_10,979,207KGS;家庭清潔系列_3,199,809KGS;其他_42,364KGS",2026-05-15
1150513,113,1735,日勝化,N/A,2,"聚氨酯樹脂(PU)15,353噸，聚酯多元醇(PE)1,534噸，合計16,887噸。",2026-05-15
1150513,113,1736,喬山,N/A,N/A,N/A,2026-05-15
1150513,113,1737,臺鹽,N/A,8,N/A,2026-05-15
1150513,113,1752,南光,N/A,N/A,N/A,2026-05-15
1150513,113,1760,寶齡富錦,N/A,N/A,N/A,2026-05-15
1150513,113,1762,中化生,N/A,N/A,N/A,2026-05-15
1150513,113,1773,勝一,N/A,N/A,"醋酸酯類及丙酸酯類：30,044 T；
福馬林：4,441 T；
尿素膠：3,396 T；
醚醇酯類：80,444 T；
醚醇類：82,296 T。",2026-05-15
1150513,113,1776,展宇,N/A,N/A,"1.PU樹脂:11,091公噸
2.熱可塑性聚氨酯(TPU): 2,472公噸
3.其他: 1,528公噸
               ",2026-05-15
1150513,113,1783,和康生,N/A,N/A,N/A,2026-05-15
1150513,113,1786,科妍,N/A,N/A,N/A,2026-05-15
1150513,113,1789,神隆,N/A,N/A,N/A,2026-05-15
1150513,113,1795,美時,N/A,N/A,N/A,2026-05-15
1150513,113,1802,台玻,N/A,N/A,N/A,2026-05-15
1150513,113,1806,冠軍,N/A,N/A,N/A,2026-05-15
1150513,113,1809,中釉,N/A,N/A,"本司生產產品產量說明：
2024年度：
(1) 玉晶石：12,579 m2
(2) 色釉料：27,408 t
(3) 螢光片：30,352 kg",2026-05-15
1150513,113,1810,和成,N/A,N/A,N/A,2026-05-15
1150513,113,1903,士紙,N/A,N/A,N/A,2026-05-15
1150513,113,1904,正隆,1506278.000,10,N/A,2026-05-15
1150513,113,1905,華紙,823384.000,5,"紙漿產量342,491噸，紙張產量 358,633 噸，紙板產量122,260 噸。",2026-05-15
1150513,113,1907,永豐餘,N/A,36,本公司售出產品重量，詳見2024年報P.48~50「市場及產銷概況」，官網連結https://www.yfy.com/album/tw_inv_table07/682c3802ca343.pdf,2026-05-15
1150513,113,2002,中鋼,N/A,N/A,"粗鋼產量：8,260,137 公噸",2026-05-15
1150513,113,2006,東和鋼鐵,N/A,N/A,"鋼筋1,407,591噸、型鋼633,258噸",2026-05-15
1150513,113,2007,燁興,N/A,N/A,"碳鋼145,640噸、快銷鋼170噸、合⾦鋼849噸、不銹鋼57,311頓、鋼筋7,283噸",2026-05-15
1150513,113,2009,第一銅,N/A,N/A,"9,122噸",2026-05-15
1150513,113,2010,春源,N/A,N/A,"總計母公司主要產品噸數：440,479噸",2026-05-15
1150513,113,2012,春雨,N/A,N/A,"螺 絲:19,221公噸，螺帽:2,937公噸，攻 牙 螺 絲:30,142公噸，磨光線材:24,667公噸，球狀化線材:57,430公噸 ",2026-05-15
1150513,113,2013,中鋼構,N/A,N/A,"廠房鋼架59,206噸、高樓鋼架70,695噸、其他鋼架767噸。",2026-05-15
1150513,113,2014,中鴻,N/A,N/A,"熱軋鋼品：1,468,236公噸、冷軋鋼品：207,212公噸、鋼管：57,085公噸",2026-05-15
1150513,113,2015,豐興,N/A,N/A,"主要產品
鋼胚 1,636,717 噸
型鋼 315,630 噸
條線 (棒鋼、盤元) 336,806 噸
鋼筋 984,919 噸",2026-05-15
1150513,113,2017,官田鋼,N/A,N/A,"1. 鍍鋅鐵線及加工：9,467 公噸
2. 鋼鐵線材及加工：51,986 公噸
3. 螺絲及加工：32,120 公噸",2026-05-15
1150513,113,2020,美亞,N/A,2,"碳鋼鋼管66,895噸；不銹鋼鋼管5,671噸；不銹鋼板12,338噸",2026-05-15
1150513,113,2022,聚亨,N/A,N/A,"盤元:77619噸
線材:124909噸
螺絲:42653噸
鋼筋:27118噸
加工收入:75503噸",2026-05-15
