出表日期,產業類別,公司代號,公司名稱,董事酬金-前年支付,董事酬金-今年支付,董事酬金-合計,董事酬金加計兼任員工酬金-前年支付,董事酬金加計兼任員工酬金-今年支付,加計兼任員工酬金-合計,酬金總額占稅後損益百分比(%)-董事酬金,酬金總額占稅後損益百分比(%)-加計兼任員工酬金,平均每位董事酬金-董事酬金,平均每位董事酬金-加計兼任員工酬金,領取來自子公司以外轉投資事業或母公司酬金,稅後純益,每股盈餘,股東權益報酬率(%),實收資本額(仟元),稅後損益與董監酬金變動之關聯性與合理性說明,date
1150415,電腦及週邊設備業,3706,神達,2302664,8450000,10752664,25201863,12950000,38151863,+0.1573,+0.5580,1152483,4089160,224000,+6837801,5.15,10.92,13272125.000000,"依公司章程規定，本公司年度如有獲利(即稅前利益扣除分派員工及董事酬勞前之利益)，應提撥不低於百分之零點一為員工酬勞及不高於百分之一為董事酬勞，由董事會決議分派。但公司尚有累積虧損時，應預先保留彌補數額。另董事之報酬授權董事會依本公司薪資報酬委員會建議及同業通常水準支給議定之。
114年度稅後純益較113年度高，董事酬金之總額亦較113年度高，唯佔稅後純益之比例較113年低。",2026-05-18
1150415,電腦及週邊設備業,3712,永崴投控,2316824,2738800,5055624,28585073,7438800,36023873,-0.0899,-0.6403,561736,4002653,32890705,-5625725,-22.85,-161.64,2462421.000000,"1.依本公司之公司章程規定，年度如有獲利，應提撥不高於3%為董事酬勞。本年度因虧損，未提撥董事酬勞。另執&#64008;本公司職務時，不論公司營業盈虧，公司得支給定額報酬，與公司損益無關聯性。
2.依各子公司之公司章程及辦法規定，提撥董事酬金。",2026-05-18
1150415,電腦及週邊設備業,4916,事欣科,4680000,2105879,6785879,10718400,2105879,12824279,+3.3818,+6.3910,969411,1832040,0,+200660,1.77,7.33,1233899.000000,本公司董事酬金主要是依公司章程規定計提董事酬勞，反應114年營運情形。,2026-05-18
1150415,電腦及週邊設備業,4938,和碩,3453000,147845000,151298000,119917000,179954000,299871000,+1.0505,+2.0821,12608167,24989250,0,+14402600,5.39,7.41,26821651.000000,本公司114年度損益較113年下降，因此董事酬勞下修，惟合併子公司之董事酬勞及業務執行費用上漲，因此佔損益比例些微上升。,2026-05-18
1150415,電腦及週邊設備業,5215,科嘉-KY,0,1800000,1800000,9333557,8010000,17343557,+1.3722,+13.2214,180000,1734356,0,+131178,2.04,4.03,643375.000000,"依據本公司章程規定，本公司當年度如有獲利，應經董事會三分之二以上董事
之出席及出席董事過半數之決議，應提撥百分之三(3%)至百分之十(10%)之間作
為員工酬勞，及最多百分之五(5%)作為董事酬勞。但公司尚有累積虧損時，應先
予彌補。董事酬勞分配案應提股東會報告。所稱「獲利」係指尚未扣除分派員工
酬勞及董事酬勞之稅前利益。 2.本公司董事酬勞1,800仟元，佔獲利1.148%，
符合章程不高於5%之規定，已符合章程規定辦理，應屬合理之範圍。",2026-05-18
1150415,電腦及週邊設備業,5258,虹堡,1860000,5433204,7293204,11495738,15490704,26986442,+1.5690,+5.8057,1041886,3855206,0,+464824,4.23,10.72,1103649.000000,114年度董事酬金占稅後純益5.8057%，其比例高於113年度4.6717%，係因114年度稅後純益較113年度減少，故董事酬金占稅後純益比例增加。,2026-05-18
1150415,電腦及週邊設備業,6117,迎廣,1920000,2302846,4222846,14320072,2302846,16622918,+1.2204,+4.8038,603264,2374703,0,+346034,3.77,16.94,925454.000000,"本公司113年度決算後為稅後利益，本公司董事酬勞發放金額，係依據公司章程第二十一條規
定：「本公司年度扣除員工酬勞及董事酬勞前之本期稅前淨利若為獲利，應由董事會以董事三
分之二以上之出席及出席董事過半&#63849;同意之決議&#64008;之，提撥該淨利百分之二至百分之十為員工
酬勞及不高於百分之三為董酬勞，並報告股東會。",2026-05-18
1150415,電腦及週邊設備業,6128,上福,7934416,0,7934416,21180313,0,21180313,-0.6503,-1.7360,881602,2353368,0,-1220049,-9.56,-34.16,1275887.000000,"本公司依章程規定，年度如有獲利，應提撥至少百分之０.一為員工酬勞，提撥不高於百分之五為董事酬勞。但尚有累積虧損時，應預先保留彌補數額。民國一一四年度因稅前淨損，因此未估列董事酬勞；民國一一三年度依獲利狀況認列董事酬勞金額13,500仟元。",2026-05-18
1150415,電腦及週邊設備業,6166,凌華,5985800,5480000,11465800,18482744,5480000,23962744,+2.2416,+4.6847,1273978,2662527,14492987,+511507,2.35,9.06,2177243.000000,公司年度如有稅前淨利，應提撥百分之三至二十為員工酬勞、不高於百分之三為董事酬勞並向股東會報告。但公司尚有累積虧損時，應預先保留彌補數額，再依上述比率提撥。,2026-05-18
1150415,電腦及週邊設備業,6206,飛捷,1260000,7000000,8260000,11487187,14240000,25727187,+0.8373,+2.6080,1180000,3675312,0,+986485,6.90,18.58,1430623.000000,"本公司3~5年每年採固定金額,數年後再依經營績效及參考上市櫃公司狀況調整之",2026-05-18
1150415,電腦及週邊設備業,6230,尼得科超眾,3078000,0,3078000,3078000,0,3078000,-1.4618,-1.4618,228000,228000,57618446,-210560,-2.44,-3.59,863434.000000,"1.本公司考量當年度經營成果，以及各董事對本公司營運參與程度及貢獻價值，並參酌同業之給付水準訂定董事之酬金(包括兼任員工身份之酬金在內)。 
2.本公司114年度稅後淨利為新台幣(以下同)(-210,559,965)元，較113年稅後淨利減少(-265.13%)；在董事酬金方面，114年度為3,078,000元，較113年度減少約(-27.13%)，係因部分產品進入尾聲，導致營收下降及本年度因產品轉型，存貨報廢等存貨相關費損增加所致.",2026-05-18
1150415,電腦及週邊設備業,6235,華孚,2528000,2967000,5495000,14358939,11745595,26104534,+0.9477,+4.5021,573591,2724899,0,+579836,2.90,11.90,1999063.000000,"1.本公司董事酬金之給付政策明定於公司章程內：
   第十七條：本公司設董事七至十二人，其中獨立董事至少三人，由股東會
            就有行為能力之人選任，任期三年，連選得連任。選任後得
            經董事會決議於任期內就其執行業務範圍為董事購買責任保
            險。董事之報酬，依其對本公司營運參與之程度及貢獻之價
            值，並參酌國內外業界水準及薪資報酬委員會之建議，授權
            由董事會議定之。全體董事所持有本公司記名股票之股份總
            額悉依主管機關頒佈之「公開發行公司董事監察人股權成數
            及查核實施規則」所規定之標準訂定之。
            本公司董事之選舉方式採候選人提名制度，股東應就董事候
            選人名單中選任之。
   第三十一條：本公司年度如有獲利(即稅前利益扣除分派員工、董事酬勞
              前之利益)，應提撥百分之一以上，但不超過百分之十為員
              工酬勞(本項員工酬勞數額，應不低於百分之五分派予基層
              員工)及不高於百分之二為董事酬勞，由董事會決議分派。
              但公司尚有累積虧損時，應預先保留彌補數額。
              前項員工酬勞發給股票或現金之對象，包括符合一定條件之
              控制或從屬公司員工，其一定條件授權董事長訂定之。
 2.本公司114年度稅後淨利較113年度減少，且一名董事於114.8.27辭任。
   因此平均每位董事的酬金及稅後純益佔比皆較113年度有所下降。",2026-05-18
1150415,電腦及週邊設備業,6277,宏正,6000000,5164366,11164366,22180603,11421022,33601625,+3.0374,+9.1416,1116437,3360163,0,+367568,3.08,7.69,1194711.000000,"本公司年度應以當年度稅前利益扣除分配員工酬勞及董事酬勞前之利益於保留彌補累積虧
損數額後，如尚有餘額應提撥員工酬勞百分之十至百分之十六及董監酬勞不高於百分之二，
本公司酬金發放係考量稅後純益之比例，經營績效與未來風險，以擬定合理之酬金金額。",2026-05-18
1150415,電腦及週邊設備業,6414,樺漢,4735000,13380000,18115000,56849000,45630000,102479000,+0.5637,+3.1892,2587857,14639857,0,+3213314,23.26,14.29,1458864.000000,"1.本公司董事領取之酬金，依公司章程及董事酬勞辦法規定之董事酬勞、每月固定報酬及出席會議之車馬費。 
2.本公司訂有薪酬管理辦法規範經理人及各階員工之薪酬標準，董事兼任經理人領取之報酬亦依該項標準，衡酌對本公司營運參與程度及貢獻之價值議定之，已充分考慮本公司之營運績效。
3.本公司給付之酬金均已審慎評估，並經薪資報酬委員會與董事會審議通過。",2026-05-18
1150415,電腦及週邊設備業,6579,研揚,3089332,8106000,11195332,20719018,15269714,35988732,+1.5863,+5.0993,959326,3083867,116352179,+705764,5.62,6.78,1694512.000000,本公司於公司章程訂定董事酬勞，以當年度獲利不高於百分之一為董事酬勞，且相關酬勞須經薪酬委員會審議，故稅後損益與酬金變動之關聯性係屬合理。,2026-05-18
1150415,電腦及週邊設備業,6591,動力-KY,4497595,4694586,9192181,20057371,10148707,30206078,+4.3818,+14.3989,1313169,4315154,0,+209780,5.37,9.95,411225.000000,"1.依照本公司章程第129條規定，114年度董事酬勞發放比例為稅前淨利(不含員工紅利及董監酬勞)金額2%，符合公司章程相關規定。
2.114年董事酬勞發放金額為新台幣4,694,586。(稅前淨利新台幣234,729,323元 x 2%)
3.本公司114年獨立董事領取報酬係經115年2月2日董事會通過修訂之「董事經理人酬勞管理辦法」規定，獨立董事每月領取固定報酬，不參與盈餘分派之董事酬勞分派。",2026-05-18
1150415,電腦及週邊設備業,6669,緯穎,800000,100000000,100800000,49723000,467500000,517223000,+0.1972,+1.0118,11200000,57469222,40000000,+51118163,275.06,48.03,1858408.000000,"本公司114年度合併報表稅後淨利為51,118,163千元，較113年度增加124.44%。
本公司董事之酬勞，係依據公司章程辦理，114年度董事酬金佔稅後損益比例為0.20%；113年度董事酬金佔稅後損益比例為0.27%，主係本年度稅後淨利成長幅度高於酬金增幅，致酬金佔比相對下降，其變動尚屬合理。",2026-05-18
1150415,電腦及週邊設備業,6831,邁科,5220748,10597199,15817947,16227641,13198627,29426268,+5.2610,+9.7870,2259707,4203753,0,+300667,4.94,13.69,675000.000000,依公司章程規定：公司年度如有獲利，應提撥不低於3%為員工酬勞，且員工酬勞中應提撥不低於1.5%予基層員工；董事酬勞不高於3%。前項員工酬勞之分派得以股票或現金分派發放，其發放對象包含董事會所訂條件之控制或從屬公司員工；前項董事酬勞僅得以現金為之。但公司尚有累積虧損時，應預先保留彌補數額。當年度員工酬勞及董事酬勞分派案，應由董事會以董事三分之二以上之出席及出席董事過半數同意之決議行之，並報告股東會。各董事酬金係參酌公司經營績效及董事個人貢獻度給予合理之金額。114年度稅後純益較去年同期增加，故董事酬金增加。,2026-05-18
1150415,電腦及週邊設備業,6928,攸泰科技,4133,0,4133,10864,0,10864,-0.0066,-0.0174,590,1552,43,-62366,-0.73,-3.00,860000.000000,董事之酬金依公司章程訂定之董事酬勞提撥並依據公司營運現況、營運規模及獨立董事兼任其他功能性委員會職責，並參酌同業水準訂定。,2026-05-18
1150415,電腦及週邊設備業,6933,AMAX-KY,2936626,0,2936626,40142999,0,40142999,+1.3787,+18.8467,326292,4460333,0,+212997,5.04,9.51,423638.000000,"本公司酬金發放係考量稅後純益之比例,經營績效與未來風險,以擬定合理之酬金金額",2026-05-18
1150415,電腦及週邊設備業,7711,永擎,0,8264558,8264558,14502602,13333676,27836278,+1.0286,+3.4645,1180651,3976611,25270236,+803475,13.04,25.94,717342.000000,公司章程所載員工分紅及董事酬勞之成數及範圍如下： 本公司年度結算如有獲利時，應提撥員工酬勞及董事酬勞如下，但公司尚有累積虧損時，應於獲利中預先保留彌補虧損數額後再行提撥:一、員工酬勞不低於百分之五，其中提撥不低於百分之一做為基層員工分派酬勞之用，員工酬勞得以現金或股票支付之。二、董事酬勞不高於百分之一。前述獲利係指扣除員工酬勞及董事酬勞前之稅前淨利。員工酬勞及董事酬勞分派應提股東會報告。,2026-05-18
1150415,電腦及週邊設備業,8114,振樺電,1340000,18619000,19959000,11868000,26799000,38667000,+1.0035,+1.9441,2217667,4296333,0,+1988960,18.50,31.39,1075719.000000,本公司董事之酬勞由薪資報酬委員會評估其對公司營運參與程度及貢獻、公司核心價值之實踐、公司目標與任務之掌握、董事職責認知、內部關係經營與溝通、董事之專業及持續進修與內部控制提報董事會，並參酌國內外業界通常支給水準議定。,2026-05-18
1150415,電腦及週邊設備業,8163,達方,13424000,1106753,14530753,57531069,7297796,64828865,+10.2497,+45.7292,1816344,8103608,0,+141767,0.51,-1.09,2800000.000000,本公司董事酬金，除依據公司營運現況、營運規模並依據公司獲利狀況及參酌同業水準訂定董事報酬，故尚屬合理。,2026-05-18
1150415,電腦及週邊設備業,8210,勤誠,132000,71142000,71274000,2892000,72513788,75405788,+2.0030,+2.1191,7919333,8378421,0,+3558344,29.06,39.41,1253192.000000,因本期稅後純益較去年增加，故相對董事酬金亦較去年增加，故屬合理。,2026-05-18
1150415,電腦及週邊設備業,9912,偉聯,1578000,0,1578000,17331000,0,17331000,-2.6443,-29.0418,225429,2475857,0,-59676,-1.12,-14.08,541706.000000,"董事酬金之報酬為114年度一般董事及獨立董事每月固定報酬
114年度期末為累積虧損,故依公司章程不提撥董事酬勞",2026-05-18
1150415,光電業,2323,中環,4680000,3600000,8280000,15899000,3600000,19499000,+0.4797,+1.1296,920000,2166556,0,+1726201,1.58,9.15,10893483.000000,"1.董事報酬乃為固定數發放。
2.依本公司章程第27條規定，公司年度如有獲利，應提撥不低於1%為員工酬勞及不超過1.5%為董事酬勞。因113年度稅後淨損，故不估列董事酬勞。
114年度為稅後盈餘，董事會決議提撥1.02%員工酬勞及0.18%董事酬勞，均依照章程之規定辦理，故屬合理之情事。",2026-05-18
1150415,光電業,2349,錸德,11133000,0,11133000,20053256,0,20053256,-4.5121,-8.1275,1590429,2864751,0,-246734,-0.36,-2.04,6936797.000000,酬金之給付係視各董事營運參與之程度及貢獻之價值，並參酌同業通常之水準，並經薪資報酬委員會審議後，由董事會決議，且不得超過本公司章程所定之上限，因本公司虧損故與酬金並無關聯，僅發放董事車馬費，係酬金主要增加之部分為集團子公司分配之董事酬勞及車馬費。,2026-05-18
1150415,光電業,2374,佳能,4363452,14985278,19348730,10937852,14985278,25923130,+2.4559,+3.2904,2149859,2880348,0,+787836,2.44,9.61,3245791.000000,"1.依114年度認列之董事酬勞費用14,985,278元計。
2.最近2年度稅後純益之比例 : 113年度1.8628%，114年度1.9021%。",2026-05-18
1150415,光電業,2393,億光,4033333,28077619,32110952,20240000,39081988,59321988,+1.5754,+2.9104,3742535,6913985,0,+2038257,4.60,9.99,4433931.000000,本公司114年度屬於母公司稅後利益較113年下降，導致董事平均酬勞亦隨之下降。,2026-05-18
1150415,光電業,2406,國碩,10515846,0,10515846,11663618,0,11663618,-3.2682,-3.6249,1168427,1295958,12000,-321765,-0.92,-10.03,3509057.000000,"1.本公司114年度為累積虧損, 經董事會決議不發放董事酬勞及員工酬勞。
2.該年度董事之酬金僅為業務執行費用及固定報酬。",2026-05-18
1150415,光電業,2409,友達,29613642,13743237,43356879,143867954,16243237,160111191,+0.6336,+2.3397,5000793,18467265,40290000,+6843361,0.90,4.30,75470990.000000,"1.依據公司「董事及功能性委員會委員薪酬辦法」規定予以發放董事固定報酬，本年度與去年度並無重大差異。
2.依據公司章程第15條規定，依獲利情形提撥董事酬勞。",2026-05-18
1150415,光電業,2426,鼎元,5380000,0,5380000,16565531,0,16565531,-7.0570,-21.7293,768571,2366504,20000,-76236,-0.25,-2.00,3006223.000000,114年度稅後純損未提撥董事酬勞及員工酬勞。,2026-05-18
1150415,光電業,2429,銘旺科,1953000,1440000,3393000,8114000,1440000,9554000,-2.8293,-7.9667,484714,1364857,0,-119924,-1.40,-14.82,855000.000000,"稅後損益與酬金變動之關聯性與合理性說明(註10)：
稅後損益與酬金變動之關聯性與合理性說明(註10)：
(1)給付酬金之政策、標準與組合：依據公司章程第十八條之一『董事之報酬，授權董事會依其對本公司營運參與程度及貢獻價值，並參酌國內外業界通常水準議定之。』規定辦理。
(2)訂定酬金之程序：全體董事、及監察人酬勞總額，由董事會依據公司章程擬具盈餘分派案時提列，並送請股東會決議通過後，各董事分派採權數比例（113年12月25日修訂之董事、獨立董事薪資報酬及酬勞分配辦法），依照職務、參與公司事務之程度等，給予不同權數，計算可分配之酬勞由薪酬委員提出評估建議，經董事會核准分配之。
(3)營業績效之關聯性：本公司最近二年度並無盈餘分配，董事及監察人之報酬係為車馬費，經理人報酬係依公司人事管理規章議定。
(4)未來風險之關聯性：本公司整體績效如有盈餘時依公司章程分配，不致對未來產生風險。
(5)114全年度平均每位董事酬金(兼任員工領取相關酬金)之數額與113年度約當。
(6)依據本公司「董事、獨立董事薪資報酬及酬勞分配辦法」規定，車馬費有個別明定，因此114年度董事業務執行費用為未加計董事兼任員工領取酬金前之數額。",2026-05-18
1150415,光電業,2438,翔耀,3380000,0,3380000,10739205,0,10739205,-2.2868,-7.2658,563333,1789868,0,-147805,-2.38,-26.43,651956.000000,董事酬勞係由薪資報酬暨提名委員會依其對公司營運參與程度及貢獻之價值審議，並送交董事會議定。,2026-05-18
1150415,光電業,2466,冠西電,1656000,1375929,3031929,6903368,8255575,15158943,+7.1459,+35.7278,336881,1684327,0,+42429,0.25,2.13,1734587.000000,"本公司114年度稅後淨利42,429,348元，依章程規定提撥員工酬勞5%計新臺幣6,879,646元及董事酬勞1%計新臺幣1,375,929元。",2026-05-18
1150415,光電業,2486,一詮,10125519,2107432,12232951,13773950,2469629,16243579,+24.1672,+32.0905,1529119,2030447,0,+50618,0.22,1.29,2339586.000000,"一、本公司全體董事(含獨立董事)得支領車馬費、薪資等經常性報酬，其數額授權董事會依其對公司營運參與程度及貢獻之價值議定之，不論營業盈虧均依同業通常水準支給之。
二、董事酬金占稅後純益：114年24.1672%、113年67.7739%；加計兼任員工酬金占稅後純益：114年32.0905% ;113年97.0149%，二年度之比例差異主要係因稅後損益大幅成長，故導致比例下降。",2026-05-18
1150415,光電業,2489,瑞軒,8200000,24000000,32200000,38898000,36648000,75546000,+4.0677,+9.5435,2927273,6867818,19803000,+791597,1.22,5.89,6100000.000000,(1)依本公司章程規定，年度如有獲利，董事酬勞提撥不高於獲利百分之五。(2)本公司董事報酬係衡酌董事對公司營運參與程度及貢獻價值，並參照同業通常水準議定。,2026-05-18
1150415,光電業,2491,吉祥全,1896000,0,1896000,10113222,0,10113222,+1.6217,+8.6499,270857,1444746,0,+116917,1.43,8.02,820080.000000,"(1)給付酬金之政策、標準與組合：
董事(含獨立董事)報酬及酬勞依公司章程規定辦理。
a.董事報酬：參酌其對公司營運參與程度及貢獻價值，依同業通常水準支給議定之，並考量董事會成員親自出席董事會，擔任薪資報酬委員會及審計委員會等功
能性委員會職務及承擔風險為核發標準。
b.董事酬勞：公司獲利時，按公司章程提撥比率支給之。
(2)訂定酬金之程序：
a.董事酬勞依公司章程規定，本公司年度如有獲利，應提撥不超過百分之三為董事酬勞。但公司尚有累積虧損，應預先保留彌補數額，再依比例提撥董事酬勞。
b.董事固定報酬由薪資報酬委員會建議並提董事會通過辦理之。
(3)與經營績效及未來風險之關聯性：
本公司董事酬勞係依公司章程規定，按公司年度獲利情形支領之，故與營運績效息息相關，並參考「董事會績效評估辦法」之評核項目，依個別董事對公司經營績效貢獻度給予合理報酬，且本公司薪資報酬委員會定期依據個別董事對董事會及公司營運貢獻度(包含企業未來經營風險、策略規劃及企業社會責任等)審視酬金制度。
3.本公司內部經理人給付酬金之政策、標準與組合、訂定酬金之程序、與經營績效及未來風險之關聯性：
(1)給付酬金之政策、標準與組合：
酬金結構主要為每月薪資、其他獎金、年終獎金及員工酬勞，
a.薪資係參考同業水準以及職稱、職級、學(經)歷、專業能力與職責等項目，其他獎金係考量經理人績效評估項目，其中包含財務性指標(如目標達成率、營運效益、貢獻度等綜合考量)及非財務性指標(如:協助公司取得特殊認證、是否發生道德風險事件或其他造成公司形象、商譽有負面影響、內部管理失當、人員弊端等風險事件)。
b.年終獎金及員工酬勞之多寡，係考量其對公司營運貢獻度及依據員工酬勞發放辦法所設定之目標達成率及管理指標評核當年度考績，以作為發放標準，由薪資報酬委員會提出建議，經董事會核准後發放。
(2)訂定酬金之程序：
a.員工酬勞係依公司章程規定辦理，本公司年度如有獲利，應提撥不低於百分之一作為員工酬勞，但公司尚有累積虧損時，應預先保留彌補數額。
b.年終獎金則依據每年營運績效決定年終獎金發放額度。
(3)經營績效及未來風險之關聯性：
本公司員工酬勞係依公司章程規定，按公司獲利情形提撥，故與營運績效息息相關，且本公司薪資報酬委員每年依職權進行薪資檢核，定期審視薪資報酬之合理性。",2026-05-18
1150415,光電業,3008,大立光,0,295684497,295684497,19865088,428684497,448549585,+1.3898,+2.1083,32853833,49838843,0,+21275407,159.41,11.46,1334682.000000,酬金減少主因稅後純益減少所致。,2026-05-18
1150415,光電業,3019,亞光,2100000,53927500,56027500,11518707,59927500,71446207,+3.0397,+3.8762,8003929,10206601,0,+1843199,6.60,12.39,2792439.000000,董事酬金之提撥符合公司章程規定，發放係考量稅後純益之比例， 經營績效與未來風險，以擬定合理之酬金金額。本年度董事酬金比率變動尚非重大。,2026-05-18
1150415,光電業,3024,憶聲,4257322,2532087,6789409,23544021,3709333,27253354,+8.9065,+35.7515,617219,2477578,0,+76230,0.28,2.53,2771575.000000,依本公司公司章程29條規定公司年度如有獲利應提撥不低於1%員工酬勞及不高於3%董事酬勞，因此稅後損益與酬金變動是相關聯的。,2026-05-18
1150415,光電業,3031,佰鴻,2010000,5547049,7557049,10545095,14347049,24892144,+4.0065,+13.1971,839672,2765794,0,+188618,1.09,6.13,1732032.000000,114年度董事酬金增加，主要因114年度稅前淨利較前一年度增加，致依比例提列之董事酬勞增加。,2026-05-18
1150415,光電業,3038,全台,12374000,5549366,17923366,31790340,6919366,38709706,+10.9747,+23.7025,1991485,4301078,0,+163315,1.10,6.09,1574076.000000,本公司係依章程規定提撥董監事酬勞，並經薪酬委員會審議，依當年度獲利狀況分派不高於百分之三為董事酬勞，故稅後損益與酬金變動之關聯性尚屬合理。,2026-05-18
1150415,光電業,3049,精金,3350000,0,3350000,13597705,0,13597705,-0.6513,-2.6438,418750,1699713,15026184,-514326,-0.64,-6.06,8020105.000000,本公司董事酬勞係依據公司章程規定提撥；其他報酬、業務執行費用及兼任員工酬金主要為固定報酬，與稅後損益並無直接關聯。,2026-05-18
1150415,光電業,3050,鈺德,447000,922242,1369242,7199274,922242,8121516,+20.6772,+122.6445,216310,1283020,2973804,+6622,0.04,0.22,1549845.000000,董事酬金亦包含報酬、董事酬金、執行業務、車馬費及盈餘分配之酬金，皆依本公司章程第三十二條之規範及參考同業水準，故尚屬合理。,2026-05-18
1150415,光電業,3051,力特,118000,1134058,1252058,19943400,1134058,21077458,+0.7456,+12.5515,104338,1756455,0,+167928,1.01,6.62,1670000.000000,"董事酬金:本公司給付董事之酬金政策係訂於公司章程,
公司每年如有獲利時,依公司章程之規定分配董事酬勞,並經董事會通過.",2026-05-18
1150415,光電業,3059,華晶科,8081200,13430174,21511374,66406254,14430174,80836428,+5.6959,+21.4045,3073053,11548061,0,+377661,1.24,5.28,3072420.000000,"&#12032;、董事酬勞依章程規定、依獲利狀況提撥
&#12038;、董事相關薪酬，係經薪酬委員會及董事會審議通過
三、114年度董事兼任員&#12079;領取相關酬&#12198;，係包含IFRS2「股份基礎給付」認列薪資費&#12132;",2026-05-18
1150415,光電業,3149,正達,3599000,0,3599000,9836655,0,9836655,-0.5953,-1.6269,514143,1405236,0,-604611,-2.86,-26.76,2262336.000000,扣除董事長兼任總經理之薪資、獎金及特支費等酬金，本年度與去年度稅後損益與董監酬金變動尚屬合理。,2026-05-18
1150415,光電業,3168,眾福科,6632390,1926806,8559196,20928825,4049414,24978239,+4.2777,+12.4834,951022,2775360,61052450,+200091,2.61,9.21,750996.000000,"114年度稅後損益較113年度減少,故114年度董事酬金較113年度減少,尚屬合理。",2026-05-18
1150415,光電業,3356,奇偶,1860000,0,1860000,10175856,600000,10775856,+0.3748,+2.1712,265714,1539408,0,+496304,6.21,20.59,799417.000000,因本公司董事皆領取每月固定報酬，無分配董事酬勞，故稅後損益對董事酬金無直接影響。,2026-05-18
1150415,光電業,3406,玉晶光,1626000,17000000,18626000,16626000,21620000,38246000,+0.5031,+1.0331,2069556,4249556,0,+3702142,32.84,14.47,1127431.000000,依照114年度實際獲利狀況去做調整。,2026-05-18
1150415,光電業,3437,榮創,1932000,0,1932000,5983540,0,5983540,-0.5039,-1.5606,276000,854791,19600,-383404,-2.65,-16.61,1445480.000000,"(1)本公司董事支領之酬金係依本公司章程規定及薪酬委員會同意後執行。
(2)薪酬結構主要分為本薪、職務加給、獎金、津貼及員工酬勞等，主要依所擔任之職務及所承擔之責任，並參考同業對同類職位之水準釐訂。
(3)本公司調薪及酬勞分配均依公司經營績效及個人績效而規劃，經由薪酬委員會核准後，據以施行。",2026-05-18
1150415,光電業,3481,群創,19670000,545150,20215150,191909960,545150,192455110,+8.0937,+77.0548,2246128,21383901,0,+249764,0.03,0.29,79891974.000000,本公司董事之酬勞皆按公司章程規定，依其對本公司營運參與之程度及貢獻之價值，並參酌同業水準給付。公司依年度獲利狀況，由薪資報酬委員會酌參產業環境及公司營運狀況擬議董事酬勞，經董事會決議後發放。,2026-05-18
1150415,光電業,3504,揚明光,3240000,0,3240000,3240000,0,3240000,-34.5121,-34.5121,462857,462857,23844000,-9388,-0.08,-0.33,1140598.000000,本公司董事如為集團公司員工，擔任董事期間本公司不另支付董事薪酬，其他董事/獨立董事每月支給固定薪酬。依本公司章程，所有董事皆未按公司獲利狀況額外支領任何酬勞，故董事酬金變動與稅後損益並無關聯性。,2026-05-18
1150415,光電業,3535,晶彩科,1794000,0,1794000,5831600,0,5831600,-2.1281,-6.9178,199333,647956,0,-84299,-1.07,-7.68,790523.000000,"1.本公司給付董監之酬金主要為公司獲利分配之報酬，其分配金額係考量公司年度經營結果，遵循公司章程規定提報董事會並經股東會決議通過。
2.總經理酬金包括薪資、獎金等，酬金給付政策則係依其所擔任之職位，所承擔之責任及參考同業之薪資水準所訂定。",2026-05-18
1150415,光電業,3543,州巧,1933000,0,1933000,13052600,0,13052600,-0.9796,-6.6147,214778,1450289,0,-197326,-2.24,-7.75,946344.000000,"1.本公司董事酬金包含董事長薪資、獨董薪資、車馬費及董事酬勞等。
2.本年度稅後虧損無發放董事酬勞。
3.本公司董事兼任員工所領取之酬金，係依其對本公司營運參與之程度及貢獻之價值，並參酌國內業界水準議定。",2026-05-18
1150415,光電業,3563,牧德,435000,16410222,16845222,5663876,33657483,39321359,+1.6666,+3.8903,1871691,4369040,0,+1010745,15.80,19.23,639608.000000,稅後利益增加，董事酬勞及員工酬勞估列擬議數增加,2026-05-18
1150415,光電業,3576,聯合再生,9359032,0,9359032,15730332,0,15730332,-0.7502,-1.2610,935903,1573033,0,-1247485,-0.77,-11.47,16277954.000000,本公司章程規定，本公司應以當年度稅前利益提撥董事酬勞不高於百分之二。另外，基於獨立董事之獨立性與超然性，本公司獨立董事領取固定報酬，不參與公司之盈餘分派。,2026-05-18
1150415,光電業,3591,艾笛森,2050000,0,2050000,23702739,0,23702739,-4.3398,-50.1783,267275,3090318,0,-47237,-0.34,-1.27,1454824.000000,"合併公司董事酬金除董事兼任員工領取酬金外，主要係董事按月支領固定報酬、依公司章程配發董事酬勞及開會出席之車馬費。合併公司114年度歸屬於母公司業主為稅後淨損，無分派董事酬勞；合併公司114年度加計兼任員工之平均董事酬金3,090千元較113年度2,524千元增加22.42%，主要係114年度董事全面改選新增一位兼任員工之董事所致，其餘尚無重大異常。",2026-05-18
1150415,光電業,3622,洋華,6791998,15021545,21813543,28076756,19491202,47567958,+2.3670,+5.1616,2515980,5486500,0,+921570,6.09,12.18,1513276.000000,114年度稅後損益較113年度增加27.92%，114年度董事酬金(含兼任員工之酬金)較113年度增加21.83%，尚屬合理,2026-05-18
